"Market","Brand","Sub Brand","Category","Sub Category","Name","IS_Combo","If Combo - Size","Individual Size (gm)","Price (SAR)","Link","SAR/g"
"Carrefour","NA","NA","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Treato curvy caramel cake 35 g","No","NA","1 pieces/kg","1.40","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-curvy-caramel-cake-35g/p/621080",1.4
"Carrefour","NA","NA","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Treato mini bear chocolate cake 30g","No","NA","1 pieces/kg","1.40","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-mini-bear-choco-cake-30g/p/630791",1.4
"Carrefour","Gandour","Gandour","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Yamama apple cinnamon layer cake 21 g 12 pieces","No","NA","1 pieces/kg","4.95SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/yamama-cake-apple-cinmn-21g-x12/p/571974",4.95
"Carrefour","Bonomi","Bonomi","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Forno Bonomi Vaniglla Cocao 200 g","No","NA","1 pieces/kg","10.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/puff/forno-bonomi-vaniglla-cocao-200g/p/551199",10.5
"Carrefour","Nahool","Nahool","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Nahool vanilla cupcake 32 g X 12","No","NA","1 pieces/kg","5.95SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/nahool-vanila-cup-cake-32g-x12/p/158216",5.95
"Carrefour","Junior","Junior","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Junior mini croissant chocolate 32 g × 8 pieces","No","NA","1 pieces/kg","9.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/croisant/junior-croissant-choco-32g-x8/p/656520",9.95
"Carrefour","NA","NA","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Deemah mini bear cake filled with chocolate cream 30 g x 12","Yes","12","1 pieces/kg","14.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-mini-bear-choco-cake-30gx12/p/630790",14.25
"Carrefour","Americana","Americana","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Americana butter cookies blue 100 g x 6 pieces","No","NA","1 pieces/kg","13.75","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/americana-buttercookie-blue-100g-x6/p/40312",13.75
"Carrefour","Americana","Americana","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Americana quality batman chocolate sandwich cake 35g","No","NA","1 pieces/kg","1.05","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/batman-choco-cream-cake-35g/p/644482",1.05
"Carrefour","NA","NA","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Demah marmo cake with chocolate cream 40 g x 12 pieces","No","NA","1 pieces/kg","14.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-choco-marmo-cake-40gx12/p/616499",14.25
"Carrefour","NA","NA","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Treato caramel donut cake 50 g 12 pieces","No","NA","1 pieces/kg","14.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-caramel-donut-cake-40g-x12/p/616497",14.25
"Carrefour","Lu","Lu","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Lu sarita chocolate marble cake 230 g","No","NA","1 pieces/kg","16.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/lu-sarita-marbre-230g/p/6239",16.5
"Carrefour","NA","NA","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","DEEMAH FANTASY CHOC CAKE 40G","No","NA","1 pieces/kg","1.10","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-fantasy-choc-cake-40g/p/630795",1.1
"Carrefour","Americana","Americana","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Americana butter cookie blue 908 g","No","NA","1 pieces/kg","41.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/americana-butter-cookie-blue-908g/p/40303",41.25
"Carrefour","NA","NA","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Betty crocker super moist chocolate cake 250 g","No","NA","1 pieces/kg","14.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/betty-crocker-sm-choco-cake-250g/p/637111",14.25
"Carrefour","NA","NA","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Betty crocker vanilla cake 250 g","No","NA","1 pieces/kg","14.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/betty-crocker-vanilla-cake-250g/p/637113",14.25
"Carrefour","Deemah","Deemah","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Deemah cupcake caramael 27g","No","NA","1 pieces/kg","0.75","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-cupcake-caramael-27g/p/644454",0.75
"Carrefour","Deemah","Deemah","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Deemah cupcake strawberry 27g","No","NA","1 pieces/kg","0.75","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-cupcake-strawberry-27g/p/644450",0.75
"Carrefour","Gandour","Gandour","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Yamama cup cake vanilla 30 g x 20 pieces","No","NA","1 pieces/kg","9.95SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/yamama-vanila-cup-cake-25g-x18/p/532867",9.95
"Carrefour","Deemah","Deemah","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Deemah cupcakes vanilla 27 g × 16","No","NA","1 pieces/kg","11.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-cupcake-vanilla-27gx16/p/644447",11.25
"Carrefour","Lu","Lu","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Lu coqueline fraise 165 g","No","NA","1 pieces/kg","12.95SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/lu-coqueline-165g-fraise/p/6246",12.95
"Carrefour","Gandour","Gandour","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Yamama chocolate cupcake 30g","No","NA","1 pieces/kg","0.70","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/yamama-choco-cup-cake-30g/p/532870",0.7
"Carrefour","Gandour","Gandour","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Yamama vanila cup cake 25g","No","NA","1 pieces/kg","0.70","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/yamama-vanila-cup-cake-25g/p/532868",0.7
"Carrefour","Brossard","Brossard","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Brossard Mini Chocolate Brownies 8 Pieces 240 g","No","NA","1 pieces/kg","21.75","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/brossard-brownie-chocpepites-240g/p/446127",21.75
"Carrefour","Bonomi","Bonomi","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Bonomi Lady Fingers Biscuit 200 g","No","NA","1 pieces/kg","10.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/puff/bonomi-lady-fingers-200g/p/539282",10.5
"Carrefour","NA","NA","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Deemah treato donut cake with caramel 50 g","No","NA","1 pieces/kg","1.40","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-caramel-donut-cake-40g/p/616496",1.4
"Carrefour","Gandour","Gandour","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Yamama strawberry cake 21 g × 12","No","NA","1 pieces/kg","4.95SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/yamama-cake-strawberry-21g-x12/p/127394",4.95
"Carrefour","Americana","Americana","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Americana tom & jerry strawberry cup cake 35 g x 12 pieces","No","NA","1 pieces/kg","12.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/tom-jerry-strwbry-cupcake-35g-x12/p/644487",12.5
"Carrefour","NA","NA","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Deemah treato choclate marmo cake 40 g","No","NA","1 pieces/kg","1.40","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-choco-marmo-cake-40g/p/616498",1.4
"Carrefour","Americana","Americana","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Mericana butter cookie red 908 g","No","NA","1 pieces/kg","41.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/americana-butter-cookie-red-908g/p/103884",41.25
"Carrefour","NA","NA","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Deemah donut cake with chocolate cream 50 g","No","NA","1 pieces/kg","1.40","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-choco-donut-cake-40g/p/616488",1.4
"Carrefour","Lu","Lu","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Lu sarita chocolate cake 230 g","No","NA","1 pieces/kg","16.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/lu-sarita-chocolate-230g/p/299642",16.5
"Carrefour","NA","NA","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Treato curvy chocolate cake 35 g","No","NA","1 pieces/kg","1.40","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-curvy-chocolate-cake-35g/p/621078",1.4
"Carrefour","Gandour","Gandour","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Yamama cocoa cake 21 g ×12","No","NA","1 pieces/kg","4.95SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/yamama-cake-cocoa-21g-x12/p/127390",4.95
"Carrefour","Tiffany","Tiffany","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Tiffany delights butter cookies 405 g","No","NA","1 pieces/kg","19.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/tiffany-butter-cookies-405g-tin/p/467639",19.25
"Carrefour","Deemah","Deemah","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Deemah cupcake caramel 27 g × 16","No","NA","1 pieces/kg","11.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-cupcake-caramael-27gx16/p/644453",11.25
"Carrefour","NA","NA","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Deemah mini bear cake filled with chocolate crean 30 g x 12Deemah mini bear cake filled with milk cream 30 g x 12","Yes","12","1 pieces/kg","14.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-mni-bear-milk-crm-cake30gx12/p/630792",14.25
"Carrefour","Americana","Americana","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Batman sandwich cake vanilla 35 g × 12","No","NA","1 pieces/kg","12.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/superman-vanilla-cream-cake-35g-x12/p/644485",12.5
"Carrefour","NA","NA","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Deemah brownie cake filled with chocolate cream 37 g × 12","No","NA","1 pieces/kg","14.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-brwnie-cho-cake37gx12/p/630788",14.25
"Carrefour","Gandour","Gandour","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Yamama orange cake 21 g","No","NA","1 pieces/kg","4.95SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/yamama-cake-orange-21g-x12/p/127396",4.95
"Carrefour","NA","NA","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Betty crocker super moist marble cake 250 g","No","NA","1 pieces/kg","14.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/betty-crocker-sm-marble-cake-250g/p/637112",14.25
"Carrefour","NA","NA","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Deemah treato brownie chocolate cake 37 g","No","NA","1 pieces/kg","1.40","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-brownie-choc-cake-37g/p/630789",1.4
"Carrefour","Deemah","Deemah","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Deemah cupcake chocolate 27 g × 16","No","NA","1 pieces/kg","11.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-cupcake-chocolate-27gx16/p/644451",11.25
"Carrefour","Americana","Americana","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Americana premium butter cookies 100 g","No","NA","1 pieces/kg","2.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/americana-butter-cookie-blue-100g/p/40311",2.5
"Carrefour","Brossard","Brossard","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Brossard brownie hazelnut cake 240 g","No","NA","1 pieces/kg","21.75","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/brossard-brownie-hazelnut-cake-240g/p/446126",21.75
"Carrefour","Deemah","Deemah","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Deemah cupcake strawberry 27 g X16","No","NA","1 pieces/kg","11.00","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-cupcake-strawberry-27gx16/p/644449",11
"Carrefour","Switz","Switz","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Switz vanilla party cake 28 g × 12","No","NA","1 pieces/kg","5.95SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/switz-party-cake-28g-x12/p/158219",5.95
"Carrefour","NA","NA","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Deemah fantasy cake with chocolate 40 g × 12","No","NA","1 pieces/kg","14.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-fantasy-cho-cke40gx12/p/630794",14.25
"Carrefour","Barni","Barni","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Barni Cake With Chocolate 30 g","No","NA","1 pieces/kg","2.55","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/barni-chocolate-cake-30g/p/490043",2.55
"Carrefour","Gandour","Gandour","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Yamama toffe cupcake 30g x 20 pieces","No","NA","1 pieces/kg","9.95SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/yamama-toffee-cup-cake-30g-x18/p/532873",9.95
"Carrefour","Americana","Americana","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Americana fresh cake marble 220 g","No","NA","1 pieces/kg","11.40","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/americana-f-cake-marble-220g/p/516835",11.4
"Carrefour","Americana","Americana","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Americana fresh cake vanilla 220 g","No","NA","1 pieces/kg","11.40","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/americana-f-cake-vanilla-220g/p/516832",11.4
"Carrefour","Americana","Americana","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Americana premium butter cookies 44 g x 12 packets","No","NA","1 pieces/kg","13.75","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/americana-buttercookie-blue-44g-x12/p/40309",13.75
"Carrefour","Americana","Americana","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Americana tom & jerry chocolate cup cake 35 g x 12 pieces","No","NA","1 pieces/kg","12.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/tom-jerry-choco-cup-cake-35g-x12/p/644489",12.5
"Carrefour","Sabah","Sabah","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Sabahoo choco chips brownie 50 G x 6","Yes","6","1 pieces/kg","8.95SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/sabahoo-choco-chips-brownie-50g-x6/p/657202",8.95
"Carrefour","Britannia","Britannia","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Britannia good day butter cookie 81 g × 8","No","NA","1 pieces/kg","18.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/britannia-gd-butter-cookies-90g-x8/p/583546",18.95
